,usertoken,date,preq_gender,preq_race,preq_education,preq_age,postq_economic,postq_social,postq_attention1,postq_attention2,exclude,account_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,count_tweets,sourceComment,credibility_choice,credibility_uncertainty,credibility_time,politicalOrientation_choice,politicalOrientation_uncertainty,politicalOrientation_time,inst_nCredibleNCertain,inst_nCredibleNCertainUncertainty,inst_credibleCertainChoice,inst_credibleCertainUncertainty
193,u4QlONlA,9/8/20,Female,African American/Black,Undergraduate,35,Moderate,Slightly Conservative,"a sick day from your current job that you could have used towards the interview, ... Recruiters and hiring managers tend to get cancellations from time to time; ... employer pause, wondering if you'll call out sick frequently as an employee.","stop, cease, quit, discontinue, desist mean to suspend or cause to suspend activity. stop applies ... practice. we have discontinued the manufacture of that item desist implies forbearance or ... News, ""Neiman Marcus reinstates medical benefits for retirees while execs who lost",0,4,amlookout,B,FALSE,mixed,TRUE,8,good,0.273568018,0.60665425,1.60E+12,-0.366596995,1.486487123,1.60E+12,0.642816353,0.563104419,,
194,u4QlONlA,9/8/20,Female,African American/Black,Undergraduate,35,Moderate,Slightly Conservative,"a sick day from your current job that you could have used towards the interview, ... Recruiters and hiring managers tend to get cancellations from time to time; ... employer pause, wondering if you'll call out sick frequently as an employee.","stop, cease, quit, discontinue, desist mean to suspend or cause to suspend activity. stop applies ... practice. we have discontinued the manufacture of that item desist implies forbearance or ... News, ""Neiman Marcus reinstates medical benefits for retirees while execs who lost",0,5,CNNPolitics,G,FALSE,mixed,FALSE,7,good,0.266379107,0.21566737,1.60E+12,-0.448071357,1.659020989,1.60E+12,0.642816353,0.563104419,,
195,u4QlONlA,9/8/20,Female,African American/Black,Undergraduate,35,Moderate,Slightly Conservative,"a sick day from your current job that you could have used towards the interview, ... Recruiters and hiring managers tend to get cancellations from time to time; ... employer pause, wondering if you'll call out sick frequently as an employee.","stop, cease, quit, discontinue, desist mean to suspend or cause to suspend activity. stop applies ... practice. we have discontinued the manufacture of that item desist implies forbearance or ... News, ""Neiman Marcus reinstates medical benefits for retirees while execs who lost",0,6,Jerusalem_Post,H,FALSE,mixed,TRUE,6,good,0.328683021,0.2588008,1.60E+12,-0.428900928,0.555942532,1.60E+12,0.642816353,0.563104419,,
196,u4QlONlA,9/8/20,Female,African American/Black,Undergraduate,35,Moderate,Slightly Conservative,"a sick day from your current job that you could have used towards the interview, ... Recruiters and hiring managers tend to get cancellations from time to time; ... employer pause, wondering if you'll call out sick frequently as an employee.","stop, cease, quit, discontinue, desist mean to suspend or cause to suspend activity. stop applies ... practice. we have discontinued the manufacture of that item desist implies forbearance or ... News, ""Neiman Marcus reinstates medical benefits for retirees while execs who lost",0,7,opednews,C,FALSE,mixed,FALSE,6,good,0.400572132,0.426542059,1.60E+12,-0.222818773,0.958521481,1.60E+12,0.642816353,0.563104419,,
197,ux8gL5Pp,9/8/20,Male,African American/Black,Undergraduate,27,Very Consertavite,Very Consertavite,first go to the near by clinic to check myself  ,take my item and drop the cash on the table ,0,0,MotherJones,E,FALSE,mixed,FALSE,5,the text and tweets influenced my decisions because this people we are taking about are very highly rated people in the society. ,0.993657298,0.004792607,1.60E+12,-0.881802327,0.218842428,1.60E+12,,,,
198,ux8gL5Pp,9/8/20,Male,African American/Black,Undergraduate,27,Very Consertavite,Very Consertavite,first go to the near by clinic to check myself  ,take my item and drop the cash on the table ,0,1,Jerusalem_Post,H,FALSE,mixed,TRUE,6,i believe many of this tweet are true and they really happen.,0.991260995,0.033548252,1.60E+12,-0.421712017,0.01917043,1.60E+12,,,,
199,ux8gL5Pp,9/8/20,Male,African American/Black,Undergraduate,27,Very Consertavite,Very Consertavite,first go to the near by clinic to check myself  ,take my item and drop the cash on the table ,0,2,amlookout,B,FALSE,mixed,TRUE,4,they are influential on the social world  ,0.797160395,0.004792607,1.60E+12,0.70455076,0.009585215,1.60E+12,,,,
200,ux8gL5Pp,9/8/20,Male,African American/Black,Undergraduate,27,Very Consertavite,Very Consertavite,first go to the near by clinic to check myself  ,take my item and drop the cash on the table ,0,3,opednews,C,FALSE,mixed,FALSE,5,"this tweet did not go well with me US Global Standing Plummets as Trump Threatens Human Rights at Home and Abroad, i do not believe it.",0.023154281,0,1.60E+12,-0.958484046,0.324279791,1.60E+12,,,,
201,ux8gL5Pp,9/8/20,Male,African American/Black,Undergraduate,27,Very Consertavite,Very Consertavite,first go to the near by clinic to check myself  ,take my item and drop the cash on the table ,0,4,CNNPolitics,G,FALSE,mixed,TRUE,4,i really do not believe the trustworthiness of this source,0.104628607,0.057511289,1.60E+12,-0.910557972,0,1.60E+12,,,,
202,ux8gL5Pp,9/8/20,Male,African American/Black,Undergraduate,27,Very Consertavite,Very Consertavite,first go to the near by clinic to check myself  ,take my item and drop the cash on the table ,0,5,nypost,F,FALSE,mixed,FALSE,4,i do not believe the trustworthiness of the source.,0.135780555,0.057511289,1.60E+12,-0.63737935,0.01917043,1.60E+12,,,,
203,ux8gL5Pp,9/8/20,Male,African American/Black,Undergraduate,27,Very Consertavite,Very Consertavite,first go to the near by clinic to check myself  ,take my item and drop the cash on the table ,0,6,InvestWatchBlog,D,FALSE,mixed,FALSE,6,i believe that some of this are trustworthiness of the source.,0.159743592,0.023963037,1.60E+12,-0.623001527,0.047926074,1.60E+12,,,,
204,3h2EUz8e,9/8/20,Male,African American/Black,Masters,37,Very Consertavite,Slightly Conservative,Medical hospital and use the tablets,go to the next stop.,0,0,Jerusalem_Post,H,TRUE,happy,FALSE,7,very good,0.864256898,0.263593407,1.60E+12,0.910632878,0.937733575,1.60E+12,,,,
205,3h2EUz8e,9/8/20,Male,African American/Black,Masters,37,Very Consertavite,Slightly Conservative,Medical hospital and use the tablets,go to the next stop.,0,1,CNNPolitics,G,TRUE,happy,TRUE,5,very good tweets,0.926560795,0.523981773,1.60E+12,0.7956103,0.865844464,1.60E+12,,,,
206,3h2EUz8e,9/8/20,Male,African American/Black,Masters,37,Very Consertavite,Slightly Conservative,Medical hospital and use the tablets,go to the next stop.,0,2,veteranstoday,A,TRUE,happy,TRUE,4,very good,0.912182972,0.305918118,1.60E+12,0.551187323,0.833913688,1.60E+12,,,,
207,3h2EUz8e,9/8/20,Male,African American/Black,Masters,37,Very Consertavite,Slightly Conservative,Medical hospital and use the tablets,go to the next stop.,0,3,nypost,F,TRUE,happy,TRUE,5,very good,0.986468387,0.555133721,1.60E+12,0.929803308,0.650177131,1.60E+12,,,,
208,3h2EUz8e,9/8/20,Male,African American/Black,Masters,37,Very Consertavite,Slightly Conservative,Medical hospital and use the tablets,go to the next stop.,0,4,opednews,C,TRUE,happy,FALSE,5,very good,0.811538217,0.392185069,1.60E+12,0.81478073,0.956904005,1.60E+12,,,,
209,3h2EUz8e,9/8/20,Male,African American/Black,Masters,37,Very Consertavite,Slightly Conservative,Medical hospital and use the tablets,go to the next stop.,0,5,MotherJones,E,TRUE,happy,FALSE,5,very good,0.864256898,0.610248706,1.60E+12,0.680587723,1.014415294,1.60E+12,,,,
210,3h2EUz8e,9/8/20,Male,African American/Black,Masters,37,Very Consertavite,Slightly Conservative,Medical hospital and use the tablets,go to the next stop.,0,6,amlookout,B,TRUE,happy,TRUE,5,very nice.,0.847482772,0.392185069,1.60E+12,0.57515036,0.894600109,1.60E+12,,,,
211,3h2EUz8e,9/8/20,Male,African American/Black,Masters,37,Very Consertavite,Slightly Conservative,Medical hospital and use the tablets,go to the next stop.,0,7,InvestWatchBlog,D,TRUE,happy,FALSE,5,very like.,0.83310495,0.425733321,1.60E+12,0.623076434,0.702895813,1.60E+12,,,,
212,WV6MXz5Y,9/8/20,Male,White/Caucasian/European,Masters,32,Moderate,Slightly Conservative,fine,yes,1,0,CNNPolitics,G,TRUE,angry,TRUE,5,fine,0.543152202,0.704513325,1.60E+12,-0.402541587,1.560772538,1.60E+12,0.63771577,0.244828008,0.672399737,0.134655405
213,WV6MXz5Y,9/8/20,Male,White/Caucasian/European,Masters,32,Moderate,Slightly Conservative,fine,yes,1,1,veteranstoday,A,TRUE,angry,FALSE,5,good,0.449696358,0.009585215,1.60E+12,0.503261249,0.076681718,1.60E+12,0.63771577,0.244828008,0.672399737,0.134655405
214,WV6MXz5Y,9/8/20,Male,White/Caucasian/European,Masters,32,Moderate,Slightly Conservative,fine,yes,1,2,MotherJones,E,TRUE,angry,FALSE,5,agree,0.356240514,0.143778222,1.60E+12,0.31634956,0.23963037,1.60E+12,0.63771577,0.244828008,0.672399737,0.134655405
215,WV6MXz5Y,9/8/20,Male,White/Caucasian/European,Masters,32,Moderate,Slightly Conservative,fine,yes,1,3,opednews,C,TRUE,angry,TRUE,5,agree,0.512000254,0.680550251,1.60E+12,0.325934775,0.910595407,1.60E+12,0.63771577,0.244828008,0.672399737,0.134655405
216,WV6MXz5Y,9/8/20,Male,White/Caucasian/European,Masters,32,Moderate,Slightly Conservative,fine,yes,1,4,nypost,F,TRUE,angry,FALSE,38,sometime,0.452092662,0.043133467,1.60E+12,0.115060049,0.766817184,1.60E+12,0.63771577,0.244828008,0.672399737,0.134655405
217,WV6MXz5Y,9/8/20,Male,White/Caucasian/European,Masters,32,Moderate,Slightly Conservative,fine,yes,1,5,Jerusalem_Post,H,TRUE,angry,TRUE,7,agree,0.523981773,0,1.60E+12,0.105474834,0.287556444,1.60E+12,0.63771577,0.244828008,0.672399737,0.134655405
218,WV6MXz5Y,9/8/20,Male,White/Caucasian/European,Masters,32,Moderate,Slightly Conservative,fine,yes,1,6,InvestWatchBlog,D,TRUE,angry,TRUE,6,agree,0.545548506,0.062303896,1.60E+12,0.09588962,0.009585215,1.60E+12,0.63771577,0.244828008,0.672399737,0.134655405
219,WV6MXz5Y,9/8/20,Male,White/Caucasian/European,Masters,32,Moderate,Slightly Conservative,fine,yes,1,7,amlookout,B,TRUE,angry,FALSE,41,agree,0.581493062,0,1.60E+12,0.081511797,0.028755644,1.60E+12,0.63771577,0.244828008,0.672399737,0.134655405
220,2TvXrXws,9/8/20,Female,White/Caucasian/European,Undergraduate,28,Slightly liberal,Slightly liberal,none,none,1,0,veteranstoday,A,TRUE,angry,TRUE,6,,0.710893461,0.301934266,1.60E+12,-0.206044647,1.150225777,1.60E+12,0.902946112,0.106092137,0.766250474,0
221,2TvXrXws,9/8/20,Female,White/Caucasian/European,Undergraduate,28,Slightly liberal,Slightly liberal,none,none,1,1,amlookout,B,TRUE,angry,FALSE,5,,0.859464291,0.59347458,1.60E+12,0.436164745,0.345067733,1.60E+12,0.902946112,0.106092137,0.766250474,0
222,2TvXrXws,9/8/20,Female,White/Caucasian/European,Undergraduate,28,Slightly liberal,Slightly liberal,none,none,1,2,nypost,F,TRUE,angry,TRUE,6,,0.893012543,0.210874726,1.60E+12,0.369068242,0.613453748,1.60E+12,0.902946112,0.106092137,0.766250474,0
223,2TvXrXws,9/8/20,Female,White/Caucasian/European,Undergraduate,28,Slightly liberal,Slightly liberal,none,none,1,3,InvestWatchBlog,D,TRUE,angry,TRUE,5,,0.660571084,0.36903077,1.60E+12,0.627869041,0.555942459,1.60E+12,0.902946112,0.106092137,0.766250474,0
224,2TvXrXws,9/8/20,Female,White/Caucasian/European,Undergraduate,28,Slightly liberal,Slightly liberal,none,none,1,4,MotherJones,E,TRUE,angry,TRUE,6,,0.605456099,0.412164237,1.60E+12,0.656624686,0.670965036,1.60E+12,0.902946112,0.106092137,0.766250474,0
225,2TvXrXws,9/8/20,Female,White/Caucasian/European,Undergraduate,28,Slightly liberal,Slightly liberal,none,none,1,5,CNNPolitics,G,TRUE,angry,FALSE,5,,0.758819536,0.364238163,1.60E+12,0.244460449,0,1.60E+12,0.902946112,0.106092137,0.766250474,0
226,2TvXrXws,9/8/20,Female,White/Caucasian/European,Undergraduate,28,Slightly liberal,Slightly liberal,none,none,1,6,Jerusalem_Post,H,TRUE,angry,FALSE,5,,0.782782573,0.321104696,1.60E+12,0.599113397,1.139023086,1.60E+12,0.902946112,0.106092137,0.766250474,0
227,hb0xw4cM,9/8/20,Female,White/Caucasian/European,Undergraduate,25,Slightly Conservative,Very Consertavite,i take some precaution measure to protect others from me.,i show my product to give appropriate money. ,0,0,opednews,C,TRUE,happy,FALSE,4,It influenvce me a very very attentively.,0.998449906,0.770801054,1.60E+12,0.474505604,0.469675526,1.60E+12,0.513261532,0.408046681,0.341881926,0.10201167
228,hb0xw4cM,9/8/20,Female,White/Caucasian/European,Undergraduate,25,Slightly Conservative,Very Consertavite,i take some precaution measure to protect others from me.,i show my product to give appropriate money. ,0,1,Jerusalem_Post,H,TRUE,happy,TRUE,25,All the images attractive me.,0.708497158,0.023963037,1.60E+12,0.354690419,0.23963037,1.60E+12,0.513261532,0.408046681,0.341881926,0.10201167
229,hb0xw4cM,9/8/20,Female,White/Caucasian/European,Undergraduate,25,Slightly Conservative,Very Consertavite,i take some precaution measure to protect others from me.,i show my product to give appropriate money. ,0,2,InvestWatchBlog,D,TRUE,happy,TRUE,6,all the person are trusted people.,0.607852402,0.100644755,1.60E+12,0.618283826,0.153363437,1.60E+12,0.513261532,0.408046681,0.341881926,0.10201167
230,hb0xw4cM,9/8/20,Female,White/Caucasian/European,Undergraduate,25,Slightly Conservative,Very Consertavite,i take some precaution measure to protect others from me.,i show my product to give appropriate money. ,0,3,CNNPolitics,G,TRUE,happy,TRUE,6,All the persons in the images are very knowledgable.,0.782782573,0.023963037,1.60E+12,0.474505604,0.220459941,1.60E+12,0.513261532,0.408046681,0.341881926,0.10201167
231,hb0xw4cM,9/8/20,Female,White/Caucasian/European,Undergraduate,25,Slightly Conservative,Very Consertavite,i take some precaution measure to protect others from me.,i show my product to give appropriate money. ,0,4,MotherJones,E,TRUE,happy,FALSE,6,The rate the peoples as per the personality described in the tweets.,0.52877438,0.038340859,1.60E+12,0.340312597,0.134193007,1.60E+12,0.513261532,0.408046681,0.341881926,0.10201167
232,hb0xw4cM,9/8/20,Female,White/Caucasian/European,Undergraduate,25,Slightly Conservative,Very Consertavite,i take some precaution measure to protect others from me.,i show my product to give appropriate money. ,0,5,nypost,F,TRUE,happy,FALSE,5,All the tweets are very energetic.,0.643796958,0.134193007,1.60E+12,0.469712997,0.431334666,1.60E+12,0.513261532,0.408046681,0.341881926,0.10201167
233,hb0xw4cM,9/8/20,Female,White/Caucasian/European,Undergraduate,25,Slightly Conservative,Very Consertavite,i take some precaution measure to protect others from me.,i show my product to give appropriate money. ,0,6,veteranstoday,A,TRUE,happy,TRUE,6,all the people have a great smile.,0.610248706,0.11022997,1.60E+12,0.728513797,0.364238163,1.60E+12,0.513261532,0.408046681,0.341881926,0.10201167
234,hb0xw4cM,9/8/20,Female,White/Caucasian/European,Undergraduate,25,Slightly Conservative,Very Consertavite,i take some precaution measure to protect others from me.,i show my product to give appropriate money. ,0,7,amlookout,B,TRUE,happy,FALSE,7,it gives a lots of election details.,0.689326728,0.052718681,1.60E+12,0.536809501,0.23963037,1.60E+12,0.513261532,0.408046681,0.341881926,0.10201167
235,x7Uap1mm,9/8/20,Male,White/Caucasian/European,Undergraduate,28,Slightly liberal,Slightly liberal,I will let them know about my situation,I will try to call him,0,0,amlookout,B,FALSE,mixed,TRUE,13,It is fair enough,0.387392462,0.052718681,1.60E+12,-0.014340351,0.575112888,1.60E+12,,,0.568347834,0.285632676
