"","X","usertoken","date","inst_credibleCertainChoice","inst_credibleCertainUncertainty","inst_nCredibleNCertain","inst_nCredibleNCertainUncertainty","preq_gender","preq_race","preq_education","preq_age","postq_economic","postq_social","postq_attention1","postq_attention2","account_index","condition_account","condition_accAlias","condition_block","condition_emotionSort","condition_showImage","condition_credibleLabel","condition_politicalLabel","count_tweets","sourceComment","credibility_choice","credibility_uncertainty","credibility_time","politicalOrientation_choice","politicalOrientation_uncertainty","politicalOrientation_time","credibility_choice_binary","accuracy","condition_showImage_cat","condition_emotion"
"139",173,"cMw9SHL6","09/14/20",0.996702088659181,0.970559875016967,0.00933075810337926,0.972570814527907,"Male","White/Caucasian/European","Masters",29,"Moderate","Slightly liberal","I would inform the company of my condition, determining if it possible to reschedule or could make it an online format interview. I would not want to miss out on the opportunity to get a job because of being ill, but at the same time do not want to be thought of as disrespectful by the company for subjecting them to a potential illness.","I would attempt to find the cashier so that I can check out in a timely manner. If he was not found and I was in a rush then I would leave and come back at a different time or place to retrieve the item.",2,"opednews","C","True","happy","False",0,"left",5,"The sources didnt seem reliable, but unsure to what side it would be towards",0.198084451072112,0.627022831930185,1600120046934,3.74714970905465e-05,0.738061540074435,1600120052709,0,"True","without image","happy"
"140",174,"cMw9SHL6","09/14/20",0.996702088659181,0.970559875016967,0.00933075810337926,0.972570814527907,"Male","White/Caucasian/European","Masters",29,"Moderate","Slightly liberal","I would inform the company of my condition, determining if it possible to reschedule or could make it an online format interview. I would not want to miss out on the opportunity to get a job because of being ill, but at the same time do not want to be thought of as disrespectful by the company for subjecting them to a potential illness.","I would attempt to find the cashier so that I can check out in a timely manner. If he was not found and I was in a rush then I would leave and come back at a different time or place to retrieve the item.",3,"InvestWatchBlog","D","True","happy","True",0,"right",4,"Seems to be very anti-democratic and very catty",0.0327394956658261,0.140573162235143,1600120200407,0.972936774322482,1.75726944118385,1600120206982,0,"True","with image","happy"
"141",175,"cMw9SHL6","09/14/20",0.996702088659181,0.970559875016967,0.00933075810337926,0.972570814527907,"Male","White/Caucasian/European","Masters",29,"Moderate","Slightly liberal","I would inform the company of my condition, determining if it possible to reschedule or could make it an online format interview. I would not want to miss out on the opportunity to get a job because of being ill, but at the same time do not want to be thought of as disrespectful by the company for subjecting them to a potential illness.","I would attempt to find the cashier so that I can check out in a timely manner. If he was not found and I was in a rush then I would leave and come back at a different time or place to retrieve the item.",4,"amlookout","B","True","happy","False",0,"right",4,"Not a credible source, seems very opinionated with tweets",0.0638914437858509,0.293936599133727,1600120522442,0.493676034014408,0.722066242118407,1600120531546,0,"True","without image","happy"
"142",176,"cMw9SHL6","09/14/20",0.996702088659181,0.970559875016967,0.00933075810337926,0.972570814527907,"Male","White/Caucasian/European","Masters",29,"Moderate","Slightly liberal","I would inform the company of my condition, determining if it possible to reschedule or could make it an online format interview. I would not want to miss out on the opportunity to get a job because of being ill, but at the same time do not want to be thought of as disrespectful by the company for subjecting them to a potential illness.","I would attempt to find the cashier so that I can check out in a timely manner. If he was not found and I was in a rush then I would leave and come back at a different time or place to retrieve the item.",5,"CNNPolitics","G","True","happy","False",1,"left",5,"Seems to be more factual and not to any one side",0.648589565244049,0.479260740308075,1600120627896,-0.00954774330907077,0.996862412970181,1600120631268,1,"True","without image","happy"
"143",177,"cMw9SHL6","09/14/20",0.996702088659181,0.970559875016967,0.00933075810337926,0.972570814527907,"Male","White/Caucasian/European","Masters",29,"Moderate","Slightly liberal","I would inform the company of my condition, determining if it possible to reschedule or could make it an online format interview. I would not want to miss out on the opportunity to get a job because of being ill, but at the same time do not want to be thought of as disrespectful by the company for subjecting them to a potential illness.","I would attempt to find the cashier so that I can check out in a timely manner. If he was not found and I was in a rush then I would leave and come back at a different time or place to retrieve the item.",6,"MotherJones","E","True","happy","True",1,"left",5,"These tweets feel very pushy as if to be a news source shooting out nonsense information to the public",0.435318535806955,0.392993807052621,1600120776642,0.661417293122234,0.635799308862954,1600120782925,0,"False","with image","happy"
"144",178,"cMw9SHL6","09/14/20",0.996702088659181,0.970559875016967,0.00933075810337926,0.972570814527907,"Male","White/Caucasian/European","Masters",29,"Moderate","Slightly liberal","I would inform the company of my condition, determining if it possible to reschedule or could make it an online format interview. I would not want to miss out on the opportunity to get a job because of being ill, but at the same time do not want to be thought of as disrespectful by the company for subjecting them to a potential illness.","I would attempt to find the cashier so that I can check out in a timely manner. If he was not found and I was in a rush then I would leave and come back at a different time or place to retrieve the item.",7,"nypost","F","True","happy","True",1,"right",4,"Seeing that it says Fox New in the handle and the stories seem to either be very gossip based or toward one particular parties agenda",0.492829824643924,0.488845991678929,1600120894556,0.996899811337886,1.94897373730708,1600120940055,0,"False","with image","happy"
"145",179,"nd7SeRP0","09/14/20",0.988211220080751,0.94814204803638,0.0160065801016236,0.473638694879351,"Male","White/Caucasian/European","Masters",23,"Slightly Conservative","Slightly Conservative","Take a shower and eat breakfast and see how I feel afterwords. If I'm still feeling sick I would notify the company.","I would just go to another store. I wouldn't be happy but what am I suppose to do? ",0,"CNNPolitics","G","True","angry","True",1,"left",5,"The images were up close headshots of people with sad and unhappy facial expressions. The text was very short and didn't provide sources.",0.0710803548904721,0.202877058475193,1600120900920,-0.613416312661938,0.623039035529882,1600120894015,0,"False","with image","angry"
"146",180,"nd7SeRP0","09/14/20",0.988211220080751,0.94814204803638,0.0160065801016236,0.473638694879351,"Male","White/Caucasian/European","Masters",23,"Slightly Conservative","Slightly Conservative","Take a shower and eat breakfast and see how I feel afterwords. If I'm still feeling sick I would notify the company.","I would just go to another store. I wouldn't be happy but what am I suppose to do? ",1,"MotherJones","E","True","angry","False",1,"left",5,"The tweets didn't seem to take one side over the other.",0.643796957840968,0.675757680399078,1600121275355,3.74714970905465e-05,0.421749451471106,1600121280360,1,"True","without image","angry"
"147",181,"nd7SeRP0","09/14/20",0.988211220080751,0.94814204803638,0.0160065801016236,0.473638694879351,"Male","White/Caucasian/European","Masters",23,"Slightly Conservative","Slightly Conservative","Take a shower and eat breakfast and see how I feel afterwords. If I'm still feeling sick I would notify the company.","I would just go to another store. I wouldn't be happy but what am I suppose to do? ",2,"InvestWatchBlog","D","True","angry","False",0,"right",5,"These tweets seem rather opinionated. ",0.504811343151626,0.498431169920398,1600121439013,0.416994315565116,0.651794606818981,1600121432990,1,"False","without image","angry"
"148",183,"nd7SeRP0","09/14/20",0.988211220080751,0.94814204803638,0.0160065801016236,0.473638694879351,"Male","White/Caucasian/European","Masters",23,"Slightly Conservative","Slightly Conservative","Take a shower and eat breakfast and see how I feel afterwords. If I'm still feeling sick I would notify the company.","I would just go to another store. I wouldn't be happy but what am I suppose to do? ",4,"amlookout","B","True","angry","True",0,"right",5,"Tweets were favoring rep over dem. Very biased source.",0.241217917699839,0.287556444184845,1600121672858,0.862706804051625,0.19170429612323,1600121675006,0,"True","with image","angry"
"149",184,"nd7SeRP0","09/14/20",0.988211220080751,0.94814204803638,0.0160065801016236,0.473638694879351,"Male","White/Caucasian/European","Masters",23,"Slightly Conservative","Slightly Conservative","Take a shower and eat breakfast and see how I feel afterwords. If I'm still feeling sick I would notify the company.","I would just go to another store. I wouldn't be happy but what am I suppose to do? ",5,"nypost","F","True","angry","False",1,"right",5,"This sources used some quotes. It appears to just be stating unbiased news.",0.689326728170235,0.172533866510907,1600121765000,3.74714970905465e-05,0.0862669332554534,1600121769819,1,"True","without image","angry"
"150",185,"nd7SeRP0","09/14/20",0.988211220080751,0.94814204803638,0.0160065801016236,0.473638694879351,"Male","White/Caucasian/European","Masters",23,"Slightly Conservative","Slightly Conservative","Take a shower and eat breakfast and see how I feel afterwords. If I'm still feeling sick I would notify the company.","I would just go to another store. I wouldn't be happy but what am I suppose to do? ",6,"opednews","C","True","angry","False",0,"left",5,"Personal opinions. Heavily favoring the right. ",0.178914021459789,0.0910595406585342,1600121854104,0.89146244847011,0.19170429612323,1600121855904,0,"True","without image","angry"
