,usertoken,date,condition,account_index,tweet_index,familiarity,favorability,familiarity_number,favorability_number,condition_person,condition_accAlias,condition_personCluster,condition_showImage,biasChoice,biasCI,time,condition_imageIdx
1594,KB0thcSB,10/07/20,happy,0,1,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.07326247695330557,0.08620959385099203,1602085969469.0,happy_img_idx
1595,KB0thcSB,10/07/20,happy,0,2,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.12616381863459614,0.10188406546026331,1602085991335.0,happy_img_idx
1596,KB0thcSB,10/07/20,happy,0,3,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.09285556646489466,0.08229097594867421,1602086001962.0,happy_img_idx
1597,KB0thcSB,10/07/20,happy,0,4,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.09481487541605357,0.0783723580463564,1602086014785.0,happy_img_idx
1598,KB0thcSB,10/07/20,happy,0,5,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.09285556646489466,0.09796544755794548,1602086025706.0,happy_img_idx
1599,KB0thcSB,10/07/20,happy,0,6,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.09089625751373576,0.0822909759486742,1602086034653.0,happy_img_idx
1600,KB0thcSB,10/07/20,happy,1,0,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.08305902170910012,0.08620959385099203,1602086135002.0,happy_img_idx
1601,KB0thcSB,10/07/20,happy,1,1,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.11440796492764267,0.09404682965562768,1602086145716.0,happy_img_idx
1602,KB0thcSB,10/07/20,happy,1,2,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.10265211122068922,0.08229097594867421,1602086156449.0,happy_img_idx
1603,KB0thcSB,10/07/20,happy,1,3,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.08697763961141794,0.1018840654602633,1602086165349.0,happy_img_idx
1604,KB0thcSB,10/07/20,happy,1,4,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.29466438843426235,0.1489074802880771,1602086173840.0,happy_img_idx
1605,KB0thcSB,10/07/20,happy,1,5,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.10657072912300704,0.10580268336258111,1602086181342.0,happy_img_idx
1606,KB0thcSB,10/07/20,happy,1,6,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.11440796492764267,0.09404682965562769,1602086192993.0,happy_img_idx
1607,KB0thcSB,10/07/20,happy,2,0,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.1398789812927085,0.08229097594867424,1602086279722.0,happy_img_idx
1608,KB0thcSB,10/07/20,happy,2,1,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.16143137975545652,0.08620959385099204,1602086290239.0,happy_img_idx
1609,KB0thcSB,10/07/20,happy,2,2,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.12224520073227832,0.10580268336258114,1602086299413.0,happy_img_idx
1610,KB0thcSB,10/07/20,happy,2,3,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.11440796492764267,0.10188406546026332,1602086309489.0,happy_img_idx
1611,KB0thcSB,10/07/20,happy,2,4,Somewhat familiar,Slightly negative,0,-1,Theresa May,K,122,True,0.10853003807416595,0.10580268336258114,1602086316988.0,happy_img_idx
1612,KB0thcSB,10/07/20,happy,3,0,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,True,0.39067052704104893,0.1018840654602633,1602086366939.0,happy_img_idx
1613,KB0thcSB,10/07/20,happy,3,1,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,True,0.06738455009982884,0.07445374014403858,1602086374022.0,happy_img_idx
1614,KB0thcSB,10/07/20,happy,3,2,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,True,0.08501833066025903,0.09012821175330984,1602086382039.0,happy_img_idx
1615,KB0thcSB,10/07/20,happy,3,3,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,True,0.09285556646489466,0.10188406546026332,1602086394573.0,happy_img_idx
1616,KB0thcSB,10/07/20,happy,3,4,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,True,0.09481487541605357,0.10580268336258114,1602086403573.0,happy_img_idx
1617,KB0thcSB,10/07/20,happy,3,5,Moderately familiar,Slightly Positive,1,1,Angela Merkel,N,126,True,0.10657072912300704,0.09404682965562769,1602086410348.0,happy_img_idx
1618,KB0thcSB,10/07/20,happy,4,0,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,True,0.12616381863459614,0.07053512224172076,1602086449341.0,happy_img_idx
1619,KB0thcSB,10/07/20,happy,4,1,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,True,0.11636727387880158,0.0783723580463564,1602086460812.0,happy_img_idx
1620,KB0thcSB,10/07/20,happy,4,2,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,True,0.10853003807416595,0.08229097594867418,1602086467277.0,happy_img_idx
1621,KB0thcSB,10/07/20,happy,4,3,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,True,0.11244865597648376,0.07053512224172076,1602086474274.0,happy_img_idx
1622,KB0thcSB,10/07/20,happy,4,4,Somewhat familiar,Very negative,0,-2,Kim Jong-un,P,132,True,0.10853003807416595,0.08620959385099203,1602086483300.0,happy_img_idx
1623,KB0thcSB,10/07/20,happy,5,0,Moderately familiar,Slightly Positive,1,1,Barack Obama,O,117,True,0.5728862594988275,0.07053512224172076,1602086531027.0,happy_img_idx
1624,KB0thcSB,10/07/20,happy,5,1,Moderately familiar,Slightly Positive,1,1,Barack Obama,O,117,True,0.07130316800214666,0.07445374014403858,1602086538127.0,happy_img_idx
1625,KB0thcSB,10/07/20,happy,5,2,Moderately familiar,Slightly Positive,1,1,Barack Obama,O,117,True,0.10657072912300704,0.09012821175330984,1602086545995.0,happy_img_idx
1626,KB0thcSB,10/07/20,happy,5,3,Moderately familiar,Slightly Positive,1,1,Barack Obama,O,117,True,0.7982067888821022,0.129314390776488,1602086563603.0,happy_img_idx
1627,KB0thcSB,10/07/20,happy,5,4,Moderately familiar,Slightly Positive,1,1,Barack Obama,O,117,True,0.7453054472008116,0.1489074802880772,1602086575236.0,happy_img_idx
1628,KB0thcSB,10/07/20,happy,5,5,Moderately familiar,Slightly Positive,1,1,Barack Obama,O,117,True,0.11244865597648376,0.13715162658112368,1602086583887.0,happy_img_idx
1629,KB0thcSB,10/07/20,happy,5,6,Moderately familiar,Slightly Positive,1,1,Barack Obama,O,117,True,0.1418382902438674,0.1332330086788059,1602086603294.0,happy_img_idx
1630,KB0thcSB,10/07/20,happy,5,7,Moderately familiar,Slightly Positive,1,1,Barack Obama,O,117,True,0.11636727387880158,0.11755853706953462,1602086616055.0,happy_img_idx
1631,KB0thcSB,10/07/20,happy,6,0,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,True,0.5924793490104167,0.08620959385099214,1602086696293.0,happy_img_idx
1632,KB0thcSB,10/07/20,happy,6,1,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,True,0.1633906887066154,0.09796544755794549,1602086706148.0,happy_img_idx
1633,KB0thcSB,10/07/20,happy,6,2,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,True,0.15359414395082088,0.0979654475579455,1602086714146.0,happy_img_idx
1634,KB0thcSB,10/07/20,happy,6,3,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,True,0.15359414395082088,0.10972130126489898,1602086721985.0,happy_img_idx
1635,KB0thcSB,10/07/20,happy,6,4,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,True,0.1202858917811194,0.12931439077648804,1602086727602.0,happy_img_idx
1636,KB0thcSB,10/07/20,happy,6,5,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,True,0.11636727387880158,0.12539577287417025,1602086734743.0,happy_img_idx
1637,KB0thcSB,10/07/20,happy,6,6,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,True,0.6101131295708468,0.09012821175330976,1602086742939.0,happy_img_idx
1638,KB0thcSB,10/07/20,happy,6,7,Moderately familiar,Very negative,1,-2,Donald Trump,I,129,True,0.14379759919502633,0.09012821175330987,1602086751874.0,happy_img_idx
1639,KB0thcSB,10/07/20,happy,7,0,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.6003165848150523,0.10580268336258092,1602086829950.0,happy_img_idx
1640,KB0thcSB,10/07/20,happy,7,1,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.10657072912300704,0.11755853706953459,1602086837177.0,happy_img_idx
1641,KB0thcSB,10/07/20,happy,7,2,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.11440796492764267,0.10580268336258111,1602086844856.0,happy_img_idx
1642,KB0thcSB,10/07/20,happy,7,3,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.13008243653691395,0.13715162658112368,1602086853072.0,happy_img_idx
1643,KB0thcSB,10/07/20,happy,7,4,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.4239787792107504,0.3330825216970147,1602086867155.0,happy_img_idx
1644,KB0thcSB,10/07/20,happy,7,5,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.34364711221323513,0.1763378056043019,1602086878010.0,happy_img_idx
1645,KB0thcSB,10/07/20,happy,7,6,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.1575127618531387,0.16458195189734842,1602086885318.0,happy_img_idx
1646,KB0thcSB,10/07/20,happy,7,7,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.584642113205781,0.2899777247715185,1602086899428.0,happy_img_idx
1647,KB0thcSB,10/07/20,happy,7,8,Somewhat familiar,Slightly Positive,0,1,Emanuel Macron,M,54,True,0.11832658282996049,0.14890748028807713,1602086912989.0,happy_img_idx
1648,yDYxpuJD,10/07/20,happy,0,0,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.27581942103568163,0.11595547309833021,1602092183100.0,happy_img_idx
1649,yDYxpuJD,10/07/20,happy,0,1,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.2564935088526266,0.10049474335188613,1602092195582.0,happy_img_idx
1650,yDYxpuJD,10/07/20,happy,0,2,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.12894248844446335,0.07730364873222018,1602092202963.0,happy_img_idx
1651,yDYxpuJD,10/07/20,happy,0,3,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.10575139382479731,0.057977736549165104,1602092208669.0,happy_img_idx
1652,yDYxpuJD,10/07/20,happy,0,4,Extremely familiar,Slightly Positive,2,1,Hillary Clinton,L,100,True,0.22557204935973854,0.1275510204081633,1602092217206.0,happy_img_idx
1653,yDYxpuJD,10/07/20,happy,1,0,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,True,0.5444496003801467,0.04251700680272119,1602092344160.0,happy_img_idx
1654,yDYxpuJD,10/07/20,happy,1,1,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,True,0.5869666071828678,0.09276437847866426,1602092356761.0,happy_img_idx
1655,yDYxpuJD,10/07/20,happy,1,2,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,True,0.7763605465768071,0.12755102040816335,1602092393377.0,happy_img_idx
1656,yDYxpuJD,10/07/20,happy,1,3,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,True,0.6236858403306723,0.09662956091527519,1602092400120.0,happy_img_idx
1657,yDYxpuJD,10/07/20,happy,1,4,Extremely familiar,Slightly negative,2,-1,Donald Trump,I,129,True,0.5792362423096458,0.06957328385899819,1602092408467.0,happy_img_idx
1658,yDYxpuJD,10/07/20,happy,2,0,Somewhat familiar,Slightly negative,0,-1,Vladimir Putin,J,111,True,0.4033704414438449,0.07730364873222018,1602092483657.0,happy_img_idx
1659,yDYxpuJD,10/07/20,happy,2,1,Somewhat familiar,Slightly negative,0,-1,Vladimir Putin,J,111,True,0.4091682150987614,0.05797773654916516,1602092491172.0,happy_img_idx
1660,yDYxpuJD,10/07/20,happy,2,2,Somewhat familiar,Slightly negative,0,-1,Vladimir Putin,J,111,True,0.38790971169740085,0.14301175015460732,1602092498069.0,happy_img_idx
1661,yDYxpuJD,10/07/20,happy,2,3,Somewhat familiar,Slightly negative,0,-1,Vladimir Putin,J,111,True,0.3589208434228183,0.10049474335188613,1602092505261.0,happy_img_idx
1662,yDYxpuJD,10/07/20,happy,2,4,Somewhat familiar,Slightly negative,0,-1,Vladimir Putin,J,111,True,0.4149659887536779,0.07343846629560913,1602092510476.0,happy_img_idx
1663,yDYxpuJD,10/07/20,happy,3,0,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.6004947457110063,0.10435992578849729,1602092600211.0,happy_img_idx
1664,yDYxpuJD,10/07/20,happy,3,1,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.4787414989577595,0.17006802721088432,1602092605400.0,happy_img_idx
1665,yDYxpuJD,10/07/20,happy,3,2,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.6468769349503384,0.13914656771799616,1602092592825.0,happy_img_idx
1666,yDYxpuJD,10/07/20,happy,3,3,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.5560451476899797,0.10822510822510822,1602092614250.0,happy_img_idx
1667,yDYxpuJD,10/07/20,happy,3,4,Extremely familiar,Slightly Positive,2,1,Barack Obama,O,117,True,0.687461350534754,0.13528138528138522,1602092619100.0,happy_img_idx
1668,yDYxpuJD,10/07/20,happy,4,0,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,True,0.5869666071828678,0.0888991960420531,1602092686584.0,happy_img_idx
1669,yDYxpuJD,10/07/20,happy,4,1,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,True,0.4826066813943706,0.061842918985776096,1602092691750.0,happy_img_idx
1670,yDYxpuJD,10/07/20,happy,4,2,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,True,0.5792362423096458,0.17393320964749526,1602092705450.0,happy_img_idx
1671,yDYxpuJD,10/07/20,happy,4,3,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,True,0.5811688335279512,0.23577612863327158,1602092712781.0,happy_img_idx
1672,yDYxpuJD,10/07/20,happy,4,4,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,True,0.5715058774364238,0.16233766233766223,1602092717450.0,happy_img_idx
1673,yDYxpuJD,10/07/20,happy,5,0,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.5212585057604806,0.13914656771799638,1602092823901.0,happy_img_idx
1674,yDYxpuJD,10/07/20,happy,5,1,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.5328540530703136,0.20098948670377248,1602092829914.0,happy_img_idx
1675,yDYxpuJD,10/07/20,happy,5,2,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.4400896745916495,0.18166357452071735,1602092835540.0,happy_img_idx
1676,yDYxpuJD,10/07/20,happy,5,3,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.453617813119788,0.12755102040816335,1602092843052.0,happy_img_idx
1677,yDYxpuJD,10/07/20,happy,5,4,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.38404452926078986,0.10435992578849718,1602092850586.0,happy_img_idx
1678,yDYxpuJD,10/07/20,happy,6,0,Moderately familiar,Slightly negative,1,-1,Kim Jong-un,P,132,True,0.5328540530703136,0.08116883116883122,1602092890857.0,happy_img_idx
1679,yDYxpuJD,10/07/20,happy,6,1,Moderately familiar,Slightly negative,1,-1,Kim Jong-un,P,132,True,0.49420222870420355,0.11595547309833021,1602092904344.0,happy_img_idx
1680,yDYxpuJD,10/07/20,happy,6,2,Moderately familiar,Slightly negative,1,-1,Kim Jong-un,P,132,True,0.5000000023591201,0.11982065553494126,1602092909979.0,happy_img_idx
1681,yDYxpuJD,10/07/20,happy,6,3,Moderately familiar,Slightly negative,1,-1,Kim Jong-un,P,132,True,0.4478200394648715,0.13528138528138522,1602092914459.0,happy_img_idx
1682,yDYxpuJD,10/07/20,happy,6,4,Moderately familiar,Slightly negative,1,-1,Kim Jong-un,P,132,True,0.5386518267252302,0.09662956091527519,1602092921600.0,happy_img_idx
1683,yDYxpuJD,10/07/20,happy,7,0,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,True,0.6546072998235604,0.13528138528138522,1602092978877.0,happy_img_idx
1684,yDYxpuJD,10/07/20,happy,7,1,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,True,0.45168522190148247,0.05797773654916516,1602092985556.0,happy_img_idx
1685,yDYxpuJD,10/07/20,happy,7,2,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,True,0.457482995556399,0.06570810142238714,1602092991673.0,happy_img_idx
1686,yDYxpuJD,10/07/20,happy,7,3,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,True,0.44202226580995496,0.06570810142238714,1602092996358.0,happy_img_idx
1687,yDYxpuJD,10/07/20,happy,7,4,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,True,0.4053030326621504,0.2666975881261595,1602093006352.0,happy_img_idx
1688,nIBs582I,10/07/20,angry,0,0,Extremely familiar,Very Positive,2,2,Hillary Clinton,L,100,True,0.5391349745298065,0.08116883116883122,1602107620108.0,angry_img_idx
1689,nIBs582I,10/07/20,angry,0,1,Extremely familiar,Very Positive,2,2,Hillary Clinton,L,100,True,0.3716441189427482,0.07838526357044873,1602107636167.0,angry_img_idx
1690,nIBs582I,10/07/20,angry,0,2,Extremely familiar,Very Positive,2,2,Hillary Clinton,L,100,True,0.6440329098500576,0.1763668430335099,1602107649356.0,angry_img_idx
1691,nIBs582I,10/07/20,angry,0,3,Extremely familiar,Very Positive,2,2,Hillary Clinton,L,100,True,0.8517538583117469,0.14501273760533007,1602107657149.0,angry_img_idx
1692,nIBs582I,10/07/20,angry,0,4,Extremely familiar,Very Positive,2,2,Hillary Clinton,L,100,True,0.9027042796325385,0.1450127376053303,1602107668586.0,angry_img_idx
1693,nIBs582I,10/07/20,angry,1,0,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.5558494883333027,0.1763668430335097,1602107757202.0,angry_img_idx
1694,nIBs582I,10/07/20,angry,1,1,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7047814891171554,0.054869684499314175,1602107764112.0,angry_img_idx
1695,nIBs582I,10/07/20,angry,1,2,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.19527729086004098,0.0587889476778366,1602107774622.0,angry_img_idx
1696,nIBs582I,10/07/20,angry,1,3,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.21487360675265318,0.06662747403488145,1602107780940.0,angry_img_idx
1697,nIBs582I,10/07/20,angry,1,4,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.47354496158433157,0.09406231628453843,1602107791671.0,angry_img_idx
1698,nIBs582I,10/07/20,angry,1,5,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.6440329098500576,0.18420536939055476,1602107800803.0,angry_img_idx
1699,nIBs582I,10/07/20,angry,1,6,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.32853222397900134,0.05878894767783649,1602107808089.0,angry_img_idx
1700,nIBs582I,10/07/20,angry,2,0,Extremely familiar,Very negative,2,-2,Vladimir Putin,J,111,True,0.5009798038339887,0.0313541054281794,1602107872950.0,angry_img_idx
1701,nIBs582I,10/07/20,angry,2,1,Extremely familiar,Very negative,2,-2,Vladimir Putin,J,111,True,0.522535751315862,0.07446600039192619,1602107884325.0,angry_img_idx
1702,nIBs582I,10/07/20,angry,2,2,Extremely familiar,Very negative,2,-2,Vladimir Putin,J,111,True,0.4892220142984213,0.090143053106016,1602107888578.0,angry_img_idx
1703,nIBs582I,10/07/20,angry,2,3,Extremely familiar,Very negative,2,-2,Vladimir Putin,J,111,True,0.5009798038339887,0.04311189496374679,1602107895347.0,angry_img_idx
1704,nIBs582I,10/07/20,angry,2,4,Extremely familiar,Very negative,2,-2,Vladimir Putin,J,111,True,0.28346069742599334,0.10973936899862824,1602107904935.0,angry_img_idx
1705,nIBs582I,10/07/20,angry,2,5,Extremely familiar,Very negative,2,-2,Vladimir Putin,J,111,True,0.4990201722447274,0.08622378992749358,1602107911075.0,angry_img_idx
1706,nIBs582I,10/07/20,angry,2,6,Extremely familiar,Very negative,2,-2,Vladimir Putin,J,111,True,0.5029394354232498,0.047031158142269325,1602107915699.0,angry_img_idx
1707,nIBs582I,10/07/20,angry,3,0,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.6734273836889759,0.07838526357044873,1602107977725.0,angry_img_idx
1708,nIBs582I,10/07/20,angry,3,1,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.5009798038339887,0.06662747403488134,1602107984264.0,angry_img_idx
1709,nIBs582I,10/07/20,angry,3,2,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.44415048774541327,0.07054673721340388,1602107991766.0,angry_img_idx
1710,nIBs582I,10/07/20,angry,3,3,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.5068586986017722,0.07446600039192641,1602107998664.0,angry_img_idx
1711,nIBs582I,10/07/20,angry,3,4,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.5480109619762579,0.05095042132079164,1602108007965.0,angry_img_idx
1712,nIBs582I,10/07/20,angry,3,5,Somewhat familiar,Neutral,0,0,Emanuel Macron,M,54,True,0.5264550144943845,0.08622378992749358,1602108013414.0,angry_img_idx
1713,nIBs582I,10/07/20,angry,4,0,Extremely familiar,Very negative,2,-2,Kim Jong-un,P,132,True,0.48334311953063763,0.06662747403488145,1602108065550.0,angry_img_idx
